lat,long,FT,ET,MT,log_stock,pH,MBC_g_kg,MBC,MBN,MAT,MAP,NDSI,TS,PS,MTW,MTC,MPW,MPC,bio_2,bio_7,bio_8,bio_9,bio_13,bio_14,bio_16,bio_17,NDVI,LAI,FPAR
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.312118939,6.6999998,0.393588989,0.087376756,0.075102104,4.2,488.6,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,0.834339306,6.6999998,0.393588989,0.087376756,0.075102104,4.3,566.4,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,0.965237459,6.6999998,0.393588989,0.087376756,0.075102104,4.7,381.9,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.173851483,6.6999998,0.393588989,0.087376756,0.075102104,4.2,488.6,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,0.850143658,6.6999998,0.393588989,0.087376756,0.075102104,4.3,566.4,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,0.988421602,6.6999998,0.393588989,0.087376756,0.075102104,4.7,381.9,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.195342181,6.6999998,0.393588989,0.087376756,0.075102104,4.2,488.6,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,0.857835263,6.6999998,0.393588989,0.087376756,0.075102104,4.3,566.4,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,0.988421602,6.6999998,0.393588989,0.087376756,0.075102104,4.7,381.9,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.195342181,6.6999998,0.393588989,0.087376756,0.075102104,4.2,488.6,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
45.38,132.33,Seasonally frozen ground,Wetland,AM,1.951196812,6,0.246891007,0.067154354,0.045439215,3.1,750,13.9463997,1405.98999,79.0269012,20.2833004,-14.4333,297,28,11.0583,49.2999992,20.2833004,-14.4333,115,7,297,28,0.310669,2.167400881,0.549867841
45.38,132.33,Seasonally frozen ground,Wetland,AM,1.951196812,6,0.246891007,0.067154354,0.045439215,3.1,750,13.9463997,1405.98999,79.0269012,20.2833004,-14.4333,297,28,11.0583,49.2999992,20.2833004,-14.4333,115,7,297,28,0.310669,2.167400881,0.549867841
45.38,132.33,Seasonally frozen ground,Wetland,AM,2.004445882,6,0.246891007,0.067154354,0.045439215,3.1,750,13.9463997,1405.98999,79.0269012,20.2833004,-14.4333,297,28,11.0583,49.2999992,20.2833004,-14.4333,115,7,297,28,0.310669,2.167400881,0.549867841
45.38,132.33,Seasonally frozen ground,Wetland,AM,1.989142855,6,0.246891007,0.067154354,0.045439215,3.1,750,13.9463997,1405.98999,79.0269012,20.2833004,-14.4333,297,28,11.0583,49.2999992,20.2833004,-14.4333,115,7,297,28,0.244314,2.167400881,0.549867841
48.28,125.37,Seasonally frozen ground,Grassland,,1.176410815,7.0999999,0.26323999,0.069495363,0.041758582,1.3,502.5,23.7579002,1617.699951,116.8799973,19.9333,-19.8833008,337,8,12.0832996,54.5,19.9333,-19.8833008,150,2,337,8,0.244046,2.675330396,0.606387665
48.28,125.37,Seasonally frozen ground,Grassland,,1.079710795,7.0999999,0.26323999,0.069495363,0.041758582,1.3,502.5,23.7579002,1617.699951,116.8799973,19.9333,-19.8833008,337,8,12.0832996,54.5,19.9333,-19.8833008,150,2,337,8,0.244046,2.675330396,0.606387665
48.28,125.37,Seasonally frozen ground,Forest,AM,1.053757443,7.0999999,0.26323999,0.069495363,0.041758582,1.3,502.5,23.7579002,1617.699951,116.8799973,19.9333,-19.8833008,337,8,12.0832996,54.5,19.9333,-19.8833008,150,2,337,8,0.244046,2.675330396,0.606387665
48.28,125.37,Seasonally frozen ground,Forest,AM,0.900747208,7.0999999,0.26323999,0.069495363,0.041758582,1.3,502.5,23.7579002,1617.699951,116.8799973,19.9333,-19.8833008,337,8,12.0832996,54.5,19.9333,-19.8833008,150,2,337,8,0.244046,2.675330396,0.606387665
48.28,125.37,Seasonally frozen ground,Forest,EcM,0.960303339,7.0999999,0.26323999,0.069495363,0.041758582,1.3,502.5,23.7579002,1617.699951,116.8799973,19.9333,-19.8833008,337,8,12.0832996,54.5,19.9333,-19.8833008,150,2,337,8,0.244046,2.675330396,0.606387665
48.28,125.37,Seasonally frozen ground,Forest,EcM,0.864553829,7.0999999,0.26323999,0.069495363,0.041758582,1.3,502.5,23.7579002,1617.699951,116.8799973,19.9333,-19.8833008,337,8,12.0832996,54.5,19.9333,-19.8833008,150,2,337,8,0.244046,2.675330396,0.606387665
43.98,125.38,Seasonally frozen ground,Forest,EcM,0.684953025,7.11,0.276303009,0.0734966,0.044448623,7.2,530.5,8.9221601,1405.099976,112.1839981,21.3833008,-13.3667002,395,14,11.3000002,48.9000015,21.3833008,-13.3667002,179,4,395,14,0.244046,0.72246696,0.327797357
43.98,125.38,Seasonally frozen ground,Grassland,,0.504062883,7.23,0.276303009,0.0734966,0.044448623,7.2,530.5,8.9221601,1405.099976,112.1839981,21.3833008,-13.3667002,395,14,11.3000002,48.9000015,21.3833008,-13.3667002,179,4,395,14,0.244046,0.72246696,0.327797357
44.62,123.72,Seasonally frozen ground,Grassland,AM,0.543163771,8.42,0.141876999,0.045968148,0.029820988,5.5,450,6.0672302,1431.26001,122.1839981,22.6166992,-12.6667004,314,5,11.9917002,50,22.6166992,-12.6667004,149,1,314,5,0.244046,1.370044053,0.477048458
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.287264126,9.23,0.367041992,0.102771758,0.03676857,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.244046,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.292078772,9.48,0.367041992,0.11598527,0.032579746,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.244046,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.34182215,9.14,0.367041992,0.10130359,0.037301448,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.244046,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.276213565,9.51,0.367041992,0.116719354,0.032374842,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.32083,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.413182371,8.91,0.367041992,0.100569506,0.037573722,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.330667,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.246301577,9.48,0.367041992,0.117453438,0.032172499,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.330667,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.240549248,10.24,0.367041992,0.106442178,0.035500689,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.379765,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.264496704,10.34,0.367041992,0.119655689,0.031580367,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.379765,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.293954471,9.99,0.367041992,0.10497401,0.035997202,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.298315,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.21571157,10.32,0.367041992,0.120389773,0.031387804,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.298315,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.328770904,9.49,0.367041992,0.103505842,0.0365078,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.298315,0.934361233,0.386651982
44.25,123.57,Seasonally frozen ground,Grassland,AM,0.153363573,10.38,0.367041992,0.120389773,0.031387804,4.9,364,7.3221402,1416.209961,118.5449982,22.8332996,-12.1000004,322,6,12.1999998,49.7999992,22.8332996,-12.1000004,151,1,322,6,0.298315,0.934361233,0.386651982
47.43,126.63,Seasonally frozen ground,Grassland,AM,0.792489745,6.1999998,0.251757004,0.050854915,0.054772279,1.5,550,21.6527996,1584.050049,113.8119965,20.4832993,-18.6667004,347,10,11,53,20.4832993,-18.6667004,152,3,347,10,0.188192,2.799559471,0.609118943
48.95,125.12,Seasonally frozen ground,Grassland,AM,1.088855238,5.4,0.254639008,0.035649461,0.083471907,0.4,550,24.5580006,1616.569946,116.4179993,19.1833,-20.5667,335,8,12.8667002,55.4000015,19.1833,-20.5667,147,2,335,8,0.188192,2.92907489,0.674052863
48.99,125.16,Seasonally frozen ground,Forest,EcM,0.901449471,5.7,0.237214005,0.047442801,0.058430335,0.4,550,20.7413998,1607.160034,116.8580017,19,-20.5333004,341,8,12.7333002,55.0999985,19,-20.5333004,149,2,341,8,0.188192,2.840528634,0.675682819
49,125.3,Permafrost,Grassland,AM,0.892274908,6.1999998,0.260359009,0.062590306,0.048610927,0,461,25.6452999,1622.76001,115.598999,19.0832996,-20.8332996,341,8,12.8083,55.4000015,19.0832996,-20.8332996,147,2,341,8,0.265342,2.489427313,0.60030837
49,125.3,Permafrost,Forest,EcM,0.892683739,6.1999998,0.260359009,0.067537127,0.045050374,0,461,25.6452999,1622.76001,115.598999,19.0832996,-20.8332996,341,8,12.8083,55.4000015,19.0832996,-20.8332996,147,2,341,8,0.265342,2.489427313,0.60030837
49,125.3,Permafrost,Forest,EcM,1.022176243,6.1999998,0.260359009,0.037075123,0.082065077,0,461,25.6452999,1622.76001,115.598999,19.0832996,-20.8332996,341,8,12.8083,55.4000015,19.0832996,-20.8332996,147,2,341,8,0.31882,2.489427313,0.60030837
49,125.3,Permafrost,Forest,EcM,0.784210736,6.1999998,0.260359009,0.029785071,0.102150935,0,461,25.6452999,1622.76001,115.598999,19.0832996,-20.8332996,341,8,12.8083,55.4000015,19.0832996,-20.8332996,147,2,341,8,0.31882,2.489427313,0.60030837
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.386677284,10.2,0.27475,0.07693,0.026197381,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.31882,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.522704993,9.7,0.27475,0.07693,0.026197381,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.31882,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.455758203,9.9,0.27475,0.07693,0.026197381,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.31882,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.629001619,9.4,0.27475,0.07693,0.026197381,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.31882,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.691435152,8.4,0.27475,0.071435,0.028212564,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.31882,1.014096916,0.41123348
48.6,130.57,Seasonally frozen ground,Forest,EcM,0.867632453,5.1,0.311862,0.029938752,0.12442708,1.9,555,45.3755989,1642.910034,93.910202,19.4500008,-21.1000004,357,18,13.6416998,57.5,19.4500008,-16.7999992,140,5,357,18,0.31882,,
48.6,130.57,Seasonally frozen ground,Wetland,NM,1.07471407,5.5,0.311862,0.028691304,0.129836953,1.9,555,45.3755989,1642.910034,93.910202,19.4500008,-21.1000004,357,18,13.6416998,57.5,19.4500008,-16.7999992,140,5,357,18,0.32083,,
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.314183339,9.51,0.3992,0.1061872,0.0832,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.188192,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.38344552,9.4,0.3927,0.1044582,0.0859,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.188192,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.365398122,9.33,0.362,0.096292,0.0933,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.188192,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.245083096,9.48,0.3908,0.1039528,0.086,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.188192,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.460711462,9.43,0.3908,0.1039528,0.098,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.188192,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.370350222,9.43,0.4754,0.1264564,0.1157,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.370808,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.370350222,9.43,0.3908,0.1039528,0.1391,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.370808,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.420516831,9.43,0.3248,0.0863968,0.0828,4.9,445,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.370808,1.409251101,0.522643172
47.43,126.63,Seasonally frozen ground,Grassland,,0.809142053,5.46,0.251757004,0.050854915,0.054772279,1.5,550,21.6527996,1584.050049,113.8119965,20.4832993,-18.6667004,347,10,11,53,20.4832993,-18.6667004,152,3,347,10,0.370996,2.799559471,0.609118943
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.561602204,7.5999999,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.370996,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.489339626,7.5999999,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.370996,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.40715287,7.5999999,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.370996,1.014096916,0.41123348
48.17,134.22,Seasonally frozen ground,Forest,EcM,1.137508682,4.92,0.221104996,0.066773709,0.036272407,4.5,560,21.9676991,1588.189941,85.4721985,19.8999996,-19.3332996,368,32,10.9499998,54.0999985,18.1499996,-19.3332996,147,8,370,32,0.188192,2.593832599,0.624361233
48.17,134.22,Seasonally frozen ground,Forest,EcM,1.090363225,5.03,0.221104996,0.066773709,0.036272407,4.5,560,21.9676991,1588.189941,85.4721985,19.8999996,-19.3332996,368,32,10.9499998,54.0999985,18.1499996,-19.3332996,147,8,370,32,0.188192,2.593832599,0.624361233
48.17,134.22,Seasonally frozen ground,Forest,EcM,1.037609037,5.12,0.221104996,0.066773709,0.036272407,4.5,560,21.9676991,1588.189941,85.4721985,19.8999996,-19.3332996,368,32,10.9499998,54.0999985,18.1499996,-19.3332996,147,8,370,32,0.304837,2.593832599,0.624361233
51.13,125.14,Permafrost,Wetland,ErM,1.711915831,6.6999998,0.390397003,0.086668135,0.045767566,-2.2,522,12.1014004,1604.51001,104.9049988,16.7833004,-22.5167007,331,15,14.4582996,57,16.7833004,-18.7000008,135,4,331,15,0.304837,2.947161572,0.684847162
51.13,125.14,Permafrost,Wetland,ErM,1.727233238,6.6999998,0.390397003,0.086668135,0.045767566,-2.2,522,12.1014004,1604.51001,104.9049988,16.7833004,-22.5167007,331,15,14.4582996,57,16.7833004,-18.7000008,135,4,331,15,0.304837,2.947161572,0.684847162
51.13,125.14,Permafrost,Wetland,ErM,1.626658118,6.6999998,0.390397003,0.086668135,0.045767566,-2.2,522,12.1014004,1604.51001,104.9049988,16.7833004,-22.5167007,331,15,14.4582996,57,16.7833004,-18.7000008,135,4,331,15,0.304837,2.947161572,0.684847162
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.500428598,9.7,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.298225,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.433481808,9.9,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.237852,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.606725225,9.4,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.241662,1.014096916,0.41123348
45.6,123.85,Seasonally frozen ground,Grassland,AM,0.701343441,9.4,0.27475,0.0730835,0.027576191,4,413.7,7.35535,1479.699951,115.4570007,22.5333004,-13.9666996,309,8,11.8583002,51.2000008,22.5333004,-13.9666996,144,2,309,8,0.305627,1.014096916,0.41123348
47.58,133.52,Seasonally frozen ground,Wetland,AM,1.106427535,4.95,0.442911011,0.049606033,0.084639288,2.5,566,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.241617,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,NM,1.170591798,5.37,0.442911011,0.080609804,0.052085716,1.9,583,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.274681,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,AM,1.402031858,5.93,0.442911011,0.064665008,0.064928769,1.9,583,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.273992,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,AM,1.529976711,5.36,0.442911011,0.050491855,0.083154388,1.9,583,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.25031,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,AM,1.339262323,6.37,0.442911011,0.031003771,0.135422861,1.9,583,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.287042,1.891629956,0.558898678
44.19,124.9,Seasonally frozen ground,Grassland,,0.632760888,9,0.317860992,0.085822468,0.041134074,4.7,507.7,8.31287,1437.609985,115.3919983,21.7667007,-13.7833004,365,11,11.3416996,50,21.7667007,-13.7833004,168,3,365,11,0.226803,1.933480176,0.545550661
45.58,123.69,Seasonally frozen ground,Grassland,,0.598067905,9.4,0.325513001,0.086586458,0.027576191,4.3,413.7,7.9994602,1473.880005,121.6119995,22.5333004,-13.7833004,304,5,12.0166998,51.0999985,22.5333004,-13.7833004,142,1,304,5,0.317489,1.1969163,0.439559471
45.76,123.22,Seasonally frozen ground,Grassland,,0.332519251,9.5,0.341056,0.114594816,0.026771033,4.9,402,9.3179903,1452.859985,120.8560028,22.5,-13.2833004,298,5,12.2917004,50.7000008,22.5,-13.2833004,137,1,298,5,0.317489,0.78061674,0.34339207
46.2,123.51,Seasonally frozen ground,Grassland,,0.402364569,8.5,0.281147003,0.092216217,0.029991667,4,620,6.8749399,1469.920044,122.0329971,22.3833008,-13.8332996,291,5,11.8999996,50.7999992,22.3833008,-13.8332996,134,1,291,5,0.317489,1.859030837,0.56
46.07,123.26,Seasonally frozen ground,Grassland,,0.650424097,8.4,0.364325989,0.100553973,0.019733429,4.9,402.4,6.5747099,1461.069946,120.7720032,22.3833008,-13.6000004,294,5,11.8332996,50.5999985,22.3833008,-13.6000004,136,1,294,5,0.317489,1.045374449,0.406211454
45.33,122.9,Seasonally frozen ground,Grassland,,0.054613055,9.6,0.370516998,0.120047507,0.023180453,5.5,377.9,5.7525401,1415.479981,121.1839981,22.3833008,-12.4499998,301,5,12.4833002,49.7999992,22.3833008,-12.4499998,137,1,301,5,0.317489,1.347577093,0.4669163
45.03,123,Seasonally frozen ground,Grassland,,0.315214393,8.7,0.149904007,0.03777581,0.02980344,5.3,400,6.0475402,1424.589966,120.1650009,22.6833,-12.3667002,307,5,12.3916998,50.0999985,22.6833,-12.3667002,141,1,307,5,0.317489,1.195594714,0.457312775
45.16,123.46,Seasonally frozen ground,Grassland,,0.250615147,9.5,0.352727997,0.118516607,0.020785714,4.3,413.7,7.0640802,1452.160034,119.0149994,22.6667004,-13.0832996,308,5,12.125,50.7000008,22.6667004,-13.0832996,144,1,308,5,0.317489,1.034361233,0.414273128
44.95,123.94,Seasonally frozen ground,Grassland,,0.488832634,8.1,0.358619995,0.096110159,0.036052239,4.6,420.6,7.1403098,1455.719971,118.7109985,22.5,-13.3832998,316,7,11.7333002,50.5,22.5,-13.3832998,149,1,316,7,0.317489,1.359030837,0.484493392
44.75,123.36,Seasonally frozen ground,Grassland,,0.463713862,9.1,0.349007996,0.100514303,0.025883332,4.5,446.2,5.26862,1425.699951,118.4209976,22.8332996,-12.25,312,6,12.0333004,50,22.8332996,-12.25,146,1,312,6,0.317489,0.778854626,0.329603524
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.634474932,8.6,0.104060997,0.019979711,0.045418057,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.317489,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.516493962,9,0.104060997,0.024350273,0.037266098,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.317489,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.637457224,8.3,0.104060997,0.023309663,0.038929763,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.333588,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.572213711,8.7,0.104060997,0.023101541,0.039280482,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.333588,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.538081879,9.3,0.104060997,0.022685297,0.040001225,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.333588,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.547994447,9.8,0.104060997,0.024558395,0.036950284,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.333588,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.394703519,8.3,0.104060997,0.019355345,0.046883156,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.333588,1.74845815,0.55814978
46.53,124.43,Seasonally frozen ground,Grassland,AM,0.517596933,8.6,0.104060997,0.023725907,0.038246785,4,420,9.4251204,1537.069946,119.6600037,22.0333004,-15.8999996,308,6,11.8916998,52.9000015,22.0333004,-15.8999996,142,1,308,6,0.333588,1.74845815,0.55814978
46,125.82,Seasonally frozen ground,Grassland,AM,0.586532481,9.3,0.294468994,0.060660613,0.059186084,4.2,475,16.7315006,1518.050049,115.1080017,21.7166996,-15.7666998,337,9,11.8167,52.2000008,21.7166996,-15.7666998,152,2,337,9,0.333588,2.57753304,0.603744493
46,125.82,Seasonally frozen ground,Grassland,AM,0.584936962,9.1,0.294468994,0.074795125,0.048001312,4.2,475,16.7315006,1518.050049,115.1080017,21.7166996,-15.7666998,337,9,11.8167,52.2000008,21.7166996,-15.7666998,152,2,337,9,0.333588,2.57753304,0.603744493
